"id","survey_year","female","age","n_persons","n_children","years_educ","income","employed","employed_id","sector","sector_id"
18021,2015,TRUE,70,2,0,16,0,"[5] Not employed",5,NA,NA
18021,2016,TRUE,71,2,0,16,272.773681640625,"[5] Not employed",5,NA,NA
18021,2017,TRUE,72,2,0,16,0,"[5] Not employed",5,NA,NA
18021,2018,TRUE,73,2,0,16,0,"[5] Not employed",5,NA,NA
18021,2019,TRUE,74,2,0,16,0,"[5] Not employed",5,NA,NA
11924,2015,FALSE,17,4,2,NA,0,"[5] Not employed",5,NA,NA
11924,2016,FALSE,18,4,1,10,1998.70886230469,"[4] Irregular employment or in marginal",4,"[56] Gastronomy",56
11924,2017,FALSE,19,4,1,10,699.954528808594,"[5] Not employed",5,NA,NA
11924,2018,FALSE,20,4,0,12,1674.44439697266,"[3] Training, apprenticeship",3,"[74] Other freelance, scientific and technical activities",74
11924,2019,FALSE,21,4,0,12,10139.734375,"[3] Training, apprenticeship",3,"[62] Provision of information technology services",62
7707,2015,TRUE,67,3,0,9,0,"[5] Not employed",5,NA,NA
7707,2016,TRUE,68,3,0,9,0,"[5] Not employed",5,NA,NA
7707,2017,TRUE,69,2,0,9,0,"[5] Not employed",5,NA,NA
7707,2018,TRUE,70,2,0,9,0,"[5] Not employed",5,NA,NA
7707,2019,TRUE,71,2,0,9,0,"[5] Not employed",5,NA,NA
22656,2015,FALSE,67,2,0,10.5,0,"[5] Not employed",5,NA,NA
22656,2016,FALSE,68,2,0,10.5,0,"[5] Not employed",5,NA,NA
22656,2017,FALSE,69,2,0,10.5,0,"[5] Not employed",5,NA,NA
22656,2018,FALSE,70,2,0,10.5,0,"[5] Not employed",5,NA,NA
22656,2019,FALSE,71,2,0,10.5,0,"[5] Not employed",5,NA,NA
5267,2015,TRUE,44,1,0,11,18247.2082519531,"[1] Employed full-time",1,"[88] Social services (excluding homes)",88
5267,2016,TRUE,45,1,0,11,22758.4604492188,"[2] Employed part-time",2,"[88] Social services (excluding homes)",88
5267,2017,TRUE,46,1,0,11,24208.748046875,"[1] Employed full-time",1,"[88] Social services (excluding homes)",88
5267,2018,TRUE,47,1,0,11,25326.765625,"[1] Employed full-time",1,"[88] Social services (excluding homes)",88
5267,2019,TRUE,48,1,0,11,30106.2646484375,"[1] Employed full-time",1,"[88] Social services (excluding homes)",88
8366,2017,FALSE,17,3,1,9,0,"[5] Not employed",5,NA,NA
8366,2018,FALSE,18,3,0,9,2237.21484375,"[3] Training, apprenticeship",3,NA,NA
8366,2019,FALSE,19,3,0,9,1,"[4] Irregular employment or in marginal",4,"[81] Building support",81
4655,2015,TRUE,61,2,0,10.5,0,"[5] Not employed",5,NA,NA
4655,2016,TRUE,62,2,0,10.5,0,"[5] Not employed",5,NA,NA
4655,2017,TRUE,63,2,0,10.5,0,"[5] Not employed",5,NA,NA
4655,2018,TRUE,64,2,0,10.5,0,"[5] Not employed",5,NA,NA
4655,2019,TRUE,65,2,0,10.5,0,"[5] Not employed",5,NA,NA
24268,2015,TRUE,30,2,0,13.5,41764.07421875,"[5] Not employed",5,NA,NA
24268,2016,TRUE,31,3,1,13.5,15894.0458984375,"[5] Not employed",5,NA,NA
24268,2017,TRUE,32,3,1,13.5,0,"[5] Not employed",5,NA,NA
24268,2018,TRUE,33,4,2,13.5,0,"[5] Not employed",5,NA,NA
24268,2019,TRUE,34,4,2,13.5,0,"[5] Not employed",5,NA,NA
21084,2015,FALSE,44,4,1,10.5,32602.40234375,"[1] Employed full-time",1,"[30] Other vehicle construction",30
21084,2016,FALSE,45,4,1,10.5,32797.97265625,"[1] Employed full-time",1,"[30] Other vehicle construction",30
21084,2017,FALSE,46,4,1,10.5,27080.03125,"[1] Employed full-time",1,"[30] Other vehicle construction",30
21084,2018,FALSE,47,4,1,10.5,32879.46484375,"[1] Employed full-time",1,"[30] Other vehicle construction",30
21084,2019,FALSE,48,4,1,10.5,34378.3513183594,"[1] Employed full-time",1,"[30] Other vehicle construction",30
26513,2015,FALSE,19,4,1,NA,0,"[5] Not employed",5,NA,NA
26513,2016,FALSE,20,4,1,13,6185.20361328125,"[5] Not employed",5,NA,NA
26513,2017,FALSE,21,4,1,13,3212.79954528809,"[4] Irregular employment or in marginal",4,"[85] Education and teaching",85
26513,2018,FALSE,22,4,1,13,1,"[4] Irregular employment or in marginal",4,"[85] Education and teaching",85
26513,2019,FALSE,23,4,1,13,1162.20751953125,"[5] Not employed",5,NA,NA
9795,2015,TRUE,53,2,0,10.5,0,"[5] Not employed",5,NA,NA
9795,2016,TRUE,54,2,0,10.5,0,"[5] Not employed",5,NA,NA
9795,2017,TRUE,55,2,0,10.5,0,"[5] Not employed",5,NA,NA
9795,2018,TRUE,56,2,0,10.5,0,"[5] Not employed",5,NA,NA
9795,2019,TRUE,57,2,0,10.5,0,"[5] Not employed",5,NA,NA
28046,2015,FALSE,70,2,0,18,7504.21630859375,"[2] Employed part-time",2,"[85] Education and teaching",85
28046,2016,FALSE,71,2,0,18,7980.1787109375,"[2] Employed part-time",2,"[85] Education and teaching",85
28046,2017,FALSE,72,2,0,18,9973.89453125,"[2] Employed part-time",2,"[85] Education and teaching",85
28046,2018,FALSE,73,2,0,18,7313.24462890625,"[2] Employed part-time",2,"[85] Education and teaching",85
28046,2019,FALSE,74,2,0,18,17693.51953125,"[5] Not employed",5,NA,NA
29071,2015,TRUE,57,4,0,11,4612.8330078125,"[4] Irregular employment or in marginal",4,"[86] Healthcare",86
29071,2016,TRUE,58,4,0,11,7374.13818359375,"[4] Irregular employment or in marginal",4,"[86] Healthcare",86
29071,2017,TRUE,59,3,0,11,980.051879882812,"[4] Irregular employment or in marginal",4,"[86] Healthcare",86
13738,2015,TRUE,39,2,0,10.5,16586.623046875,"[1] Employed full-time",1,"[47] Retail trade (excluding motor vehicles and motorcycles)",47
13738,2016,TRUE,40,1,0,10.5,6947.5146484375,"[1] Employed full-time",1,"[42] Civil engineering",42
24971,2015,TRUE,24,2,0,11.5,16199.681640625,"[1] Employed full-time",1,"[14] Manufacture of apparel",14
24971,2016,TRUE,25,2,0,11.5,32949.88671875,"[1] Employed full-time",1,"[14] Manufacture of apparel",14
24971,2017,TRUE,26,3,1,11.5,18313.38671875,"[5] Not employed",5,NA,NA
24971,2018,TRUE,27,3,1,11.5,0,"[5] Not employed",5,NA,NA
24971,2019,TRUE,28,3,1,11.5,20910.2814941406,"[2] Employed part-time",2,"[88] Social services (excluding homes)",88
31382,2016,TRUE,63,3,0,9,5157.3681640625,"[2] Employed part-time",2,NA,NA
31382,2017,TRUE,64,3,0,9,10130.7734375,"[2] Employed part-time",2,"[53] Postal, courier and express services",53
31382,2018,TRUE,65,3,0,9,20511.92578125,"[2] Employed part-time",2,"[53] Postal, courier and express services",53
31382,2019,TRUE,66,3,0,9,3089.6513671875,"[5] Not employed",5,NA,NA
22838,2015,FALSE,71,1,0,10.5,0,"[5] Not employed",5,NA,NA
22838,2016,FALSE,72,1,0,10.5,0,"[5] Not employed",5,NA,NA
22838,2017,FALSE,73,1,0,10.5,0,"[5] Not employed",5,NA,NA
22838,2018,FALSE,74,1,0,10.5,0,"[5] Not employed",5,NA,NA
22838,2019,FALSE,75,1,0,10.5,0,"[5] Not employed",5,NA,NA
27252,2015,FALSE,34,2,0,18,67961.6640625,"[1] Employed full-time",1,"[71] Architectural and engineering firms; technical, physical and chemical investigation",71
27252,2016,FALSE,35,2,0,18,59306.4140625,"[1] Employed full-time",1,"[71] Architectural and engineering firms; technical, physical and chemical investigation",71
27252,2017,FALSE,36,3,1,18,55186.97265625,"[1] Employed full-time",1,"[71] Architectural and engineering firms; technical, physical and chemical investigation",71
27252,2018,FALSE,37,3,1,18,59784.67578125,"[1] Employed full-time",1,"[71] Architectural and engineering firms; technical, physical and chemical investigation",71
15184,2015,FALSE,28,3,1,18,0,"[1] Employed full-time",1,"[1] Agriculture, hunting and related activities",1
15184,2016,FALSE,29,3,1,18,0,"[1] Employed full-time",1,"[1] Agriculture, hunting and related activities",1
15184,2017,FALSE,30,4,2,18,0,"[1] Employed full-time",1,"[1] Agriculture, hunting and related activities",1
15184,2018,FALSE,31,4,2,18,0,"[1] Employed full-time",1,"[1] Agriculture, hunting and related activities",1
15184,2019,FALSE,32,4,2,18,41959.46875,"[1] Employed full-time",1,"[1] Agriculture, hunting and related activities",1
10322,2015,TRUE,41,3,1,18,37696.13671875,"[1] Employed full-time",1,"[21] Production of pharmaceutical products",21
10322,2016,TRUE,42,3,1,18,105208.8671875,"[1] Employed full-time",1,"[21] Production of pharmaceutical products",21
1560,2015,TRUE,46,1,0,12,0,"[1] Employed full-time",1,"[86] Healthcare",86
1560,2017,TRUE,48,1,0,12,81702.46875,"[1] Employed full-time",1,"[86] Healthcare",86
1560,2018,TRUE,49,1,0,12,30026.236328125,"[1] Employed full-time",1,"[86] Healthcare",86
1560,2019,TRUE,50,1,0,12,36479.01171875,"[5] Not employed",5,NA,NA
4392,2015,FALSE,48,3,1,15,14590.8706054688,"[2] Employed part-time",2,"[56] Gastronomy",56
4392,2016,FALSE,49,3,1,15,10807.1640625,"[2] Employed part-time",2,"[56] Gastronomy",56
4392,2017,FALSE,50,3,1,15,15473.7392578125,"[2] Employed part-time",2,"[56] Gastronomy",56
4392,2018,FALSE,51,3,1,15,15189.50390625,"[2] Employed part-time",2,"[56] Gastronomy",56
4392,2019,FALSE,52,3,1,15,16378.51953125,"[2] Employed part-time",2,"[56] Gastronomy",56
22389,2015,TRUE,39,4,2,13,7715.314453125,"[5] Not employed",5,NA,NA
22389,2016,TRUE,40,4,2,13,63890.23046875,"[1] Employed full-time",1,NA,NA
22389,2017,TRUE,41,4,2,13,78585.84375,"[1] Employed full-time",1,"[68] Real estate and housing",68
22389,2018,TRUE,42,4,2,13,87029.7265625,"[1] Employed full-time",1,"[68] Real estate and housing",68
22389,2019,TRUE,43,4,2,13,149914.3125,"[1] Employed full-time",1,NA,NA
30721,2015,FALSE,72,2,0,13,0,"[5] Not employed",5,NA,NA
30721,2016,FALSE,73,2,0,13,0,"[5] Not employed",5,NA,NA
30721,2017,FALSE,74,2,0,13,0,"[5] Not employed",5,NA,NA
30721,2018,FALSE,75,2,0,13,0,"[5] Not employed",5,NA,NA
30721,2019,FALSE,76,2,0,13,0,"[5] Not employed",5,NA,NA
30444,2015,TRUE,48,4,2,18,0,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
30444,2016,TRUE,49,4,2,18,0,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
30444,2017,TRUE,50,4,2,18,0,"[2] Employed part-time",2,"[69] Legal and tax consulting, auditing",69
30444,2018,TRUE,51,4,2,18,88819.359375,"[1] Employed full-time",1,"[69] Legal and tax consulting, auditing",69
30444,2019,TRUE,52,4,2,18,0,"[1] Employed full-time",1,"[69] Legal and tax consulting, auditing",69
19303,2015,TRUE,60,1,0,11.5,17918.560546875,"[2] Employed part-time",2,"[47] Retail trade (excluding motor vehicles and motorcycles)",47
19303,2016,TRUE,61,1,0,11.5,20304.171875,"[5] Not employed",5,NA,NA
7224,2015,FALSE,55,2,0,18,0,"[1] Employed full-time",1,"[73] Advertising and market research",73
7224,2016,FALSE,56,2,0,18,0,"[1] Employed full-time",1,"[73] Advertising and market research",73
7224,2017,FALSE,57,2,0,18,0,"[1] Employed full-time",1,"[70] Administration and management of companies and enterprises",70
7224,2018,FALSE,58,2,0,18,0,"[1] Employed full-time",1,"[70] Administration and management of companies and enterprises",70
7224,2019,FALSE,59,2,0,18,0,"[1] Employed full-time",1,"[73] Advertising and market research",73
4008,2015,FALSE,46,3,1,12,104334.296875,"[1] Employed full-time",1,"[69] Legal and tax consulting, auditing",69
4008,2016,FALSE,47,4,2,12,103976.65625,"[1] Employed full-time",1,"[69] Legal and tax consulting, auditing",69
4008,2017,FALSE,48,4,2,12,86183.53125,"[1] Employed full-time",1,"[69] Legal and tax consulting, auditing",69
4008,2018,FALSE,49,4,2,12,0,"[1] Employed full-time",1,"[69] Legal and tax consulting, auditing",69
22023,2015,TRUE,81,2,0,10.5,0,"[5] Not employed",5,NA,NA
22023,2016,TRUE,82,2,0,10.5,0,"[5] Not employed",5,NA,NA
22023,2017,TRUE,83,2,0,10.5,0,"[5] Not employed",5,NA,NA
22023,2018,TRUE,84,2,0,10.5,0,"[5] Not employed",5,NA,NA
22023,2019,TRUE,85,2,0,10.5,0,"[5] Not employed",5,NA,NA
9986,2015,FALSE,81,1,0,11.5,0,"[5] Not employed",5,NA,NA
9986,2016,FALSE,82,1,0,11.5,0,"[5] Not employed",5,NA,NA
9986,2017,FALSE,83,1,0,11.5,0,"[5] Not employed",5,NA,NA
9986,2018,FALSE,84,2,0,11.5,0,"[5] Not employed",5,NA,NA
9986,2019,FALSE,85,2,0,11.5,0,"[5] Not employed",5,NA,NA
7020,2015,FALSE,66,2,0,12,95696.125,"[1] Employed full-time",1,"[69] Legal and tax consulting, auditing",69
7020,2016,FALSE,67,2,0,12,95816.953125,"[1] Employed full-time",1,"[69] Legal and tax consulting, auditing",69
7020,2017,FALSE,68,2,0,12,76867.3671875,"[2] Employed part-time",2,"[69] Legal and tax consulting, auditing",69
26914,2015,TRUE,60,3,0,11.5,46347.38671875,"[1] Employed full-time",1,"[64] Provision of financial services",64
26914,2016,TRUE,61,3,0,11.5,47770.77734375,"[1] Employed full-time",1,"[64] Provision of financial services",64
26914,2017,TRUE,62,3,0,11.5,27731.056640625,"[1] Employed full-time",1,"[64] Provision of financial services",64
26914,2018,TRUE,63,3,0,11.5,0,"[5] Not employed",5,NA,NA
26914,2019,TRUE,64,3,0,11.5,48269.6328125,"[1] Employed full-time",1,"[64] Provision of financial services",64
15683,2015,TRUE,22,3,0,13,0,"[5] Not employed",5,NA,NA
15683,2016,TRUE,23,3,0,13,0,"[5] Not employed",5,NA,NA
15683,2017,TRUE,24,3,0,16,0,"[5] Not employed",5,NA,NA
15683,2018,TRUE,25,3,0,16,9541.5439453125,"[4] Irregular employment or in marginal",4,"[85] Education and teaching",85
15683,2019,TRUE,26,3,0,16,8277.1240234375,"[2] Employed part-time",2,"[93] Provision of sports, entertainment and recreation services",93
15160,2015,TRUE,42,3,1,16,47972.28125,"[2] Employed part-time",2,"[60] Broadcaster",60
15160,2016,TRUE,43,3,1,16,47313.765625,"[1] Employed full-time",1,"[60] Broadcaster",60
15160,2017,TRUE,44,3,1,16,50804.05078125,"[1] Employed full-time",1,"[60] Broadcaster",60
15160,2018,TRUE,45,3,1,16,47799.17578125,"[1] Employed full-time",1,"[60] Broadcaster",60
15160,2019,TRUE,46,3,1,16,46679.22265625,"[1] Employed full-time",1,"[60] Broadcaster",60
23082,2015,FALSE,29,2,0,18,35266.04296875,"[1] Employed full-time",1,"[71] Architectural and engineering firms; technical, physical and chemical investigation",71
23082,2016,FALSE,30,2,0,18,29618.8168945312,"[1] Employed full-time",1,"[71] Architectural and engineering firms; technical, physical and chemical investigation",71
23082,2017,FALSE,31,2,0,18,33098.7265625,"[1] Employed full-time",1,"[71] Architectural and engineering firms; technical, physical and chemical investigation",71
23082,2018,FALSE,32,2,0,18,44506.4921875,"[1] Employed full-time",1,"[71] Architectural and engineering firms; technical, physical and chemical investigation",71
23082,2019,FALSE,33,3,1,18,41580.44921875,"[1] Employed full-time",1,"[71] Architectural and engineering firms; technical, physical and chemical investigation",71
16660,2015,TRUE,32,5,3,7,7538.50537109375,"[5] Not employed",5,NA,NA
16660,2016,TRUE,33,5,3,7,3146.31372070312,"[4] Irregular employment or in marginal",4,NA,NA
16660,2017,TRUE,34,5,3,7,0,"[1] Employed full-time",1,"[81] Building support",81
16660,2018,TRUE,35,5,3,7,0,"[1] Employed full-time",1,"[81] Building support",81
25067,2015,FALSE,78,2,0,12,0,"[5] Not employed",5,NA,NA
25067,2016,FALSE,79,2,0,12,0,"[5] Not employed",5,NA,NA
25067,2017,FALSE,80,2,0,12,0,"[5] Not employed",5,NA,NA
25067,2018,FALSE,81,2,0,12,0,"[5] Not employed",5,NA,NA
25067,2019,FALSE,82,2,0,12,0,"[5] Not employed",5,NA,NA
3115,2015,FALSE,48,3,1,18,0,"[1] Employed full-time",1,"[21] Production of pharmaceutical products",21
3115,2016,FALSE,49,3,1,18,0,"[1] Employed full-time",1,"[21] Production of pharmaceutical products",21
3115,2017,FALSE,50,3,1,18,0,"[1] Employed full-time",1,"[74] Other freelance, scientific and technical activities",74
3115,2018,FALSE,51,3,1,18,0,"[1] Employed full-time",1,"[74] Other freelance, scientific and technical activities",74
3115,2019,FALSE,52,3,1,18,0,"[1] Employed full-time",1,"[74] Other freelance, scientific and technical activities",74
1735,2015,FALSE,79,2,0,12,0,"[5] Not employed",5,NA,NA
1735,2016,FALSE,80,2,0,12,0,"[5] Not employed",5,NA,NA
1735,2017,FALSE,81,2,0,12,0,"[5] Not employed",5,NA,NA
1735,2018,FALSE,82,2,0,12,0,"[5] Not employed",5,NA,NA
1735,2019,FALSE,83,2,0,12,0,"[5] Not employed",5,NA,NA
10841,2015,FALSE,70,2,0,10.5,0,"[5] Not employed",5,NA,NA
10841,2016,FALSE,71,2,0,10.5,0,"[5] Not employed",5,NA,NA
10841,2017,FALSE,72,2,0,10.5,0,"[5] Not employed",5,NA,NA
10841,2018,FALSE,73,2,0,10.5,0,"[5] Not employed",5,NA,NA
10841,2019,FALSE,74,2,0,10.5,0,"[5] Not employed",5,NA,NA
13027,2015,FALSE,57,4,0,11.5,27818.640625,"[1] Employed full-time",1,"[61] Telecommunications",61
13027,2016,FALSE,58,3,0,11.5,30831.705078125,"[1] Employed full-time",1,"[61] Telecommunications",61
13027,2017,FALSE,59,3,0,11.5,8996.5224609375,"[5] Not employed",5,NA,NA
13027,2018,FALSE,60,3,0,11.5,0,"[5] Not employed",5,NA,NA
13027,2019,FALSE,61,3,0,11.5,0,"[5] Not employed",5,NA,NA
13669,2015,TRUE,19,4,0,NA,0,"[5] Not employed",5,NA,NA
13669,2016,TRUE,20,4,0,NA,0,"[5] Not employed",5,NA,NA
6209,2015,TRUE,47,4,2,18,33130.07421875,"[2] Employed part-time",2,"[85] Education and teaching",85
6209,2016,TRUE,48,4,1,18,35170.71484375,"[2] Employed part-time",2,"[85] Education and teaching",85
6209,2017,TRUE,49,4,1,18,30709.685546875,"[2] Employed part-time",2,"[85] Education and teaching",85
6209,2018,TRUE,50,4,1,18,35352.671875,"[2] Employed part-time",2,"[85] Education and teaching",85
6209,2019,TRUE,51,4,1,18,39045.89453125,"[2] Employed part-time",2,"[85] Education and teaching",85
12015,2015,FALSE,54,6,1,12,73326.76171875,"[1] Employed full-time",1,"[45] Trade in motor vehicles",45
12015,2016,FALSE,55,5,1,12,64742.0078125,"[1] Employed full-time",1,"[45] Trade in motor vehicles",45
12015,2017,FALSE,56,5,1,12,69592.525390625,"[1] Employed full-time",1,"[45] Trade in motor vehicles",45
12015,2018,FALSE,57,4,1,12,63165.5615234375,"[1] Employed full-time",1,"[45] Trade in motor vehicles",45
13756,2015,FALSE,29,3,1,12,58701.88671875,"[5] Not employed",5,NA,NA
13756,2016,FALSE,30,4,2,12,64902.13671875,"[1] Employed full-time",1,NA,NA
13756,2017,FALSE,31,4,2,12,73710.109375,"[1] Employed full-time",1,"[28] Mechanical engineering",28
13756,2018,FALSE,32,5,3,12,77324.9296875,"[1] Employed full-time",1,"[28] Mechanical engineering",28
22092,2015,TRUE,23,6,1,13,635.014404296875,"[4] Irregular employment or in marginal",4,"[91] Libraries, archives, museums, botanical and zoological gardens",91
22092,2016,TRUE,24,5,1,18,5042.15380859375,"[4] Irregular employment or in marginal",4,"[91] Libraries, archives, museums, botanical and zoological gardens",91
22092,2017,TRUE,25,5,1,18,4511.0009765625,"[5] Not employed",5,NA,NA
2138,2015,TRUE,74,2,0,10.5,0,"[5] Not employed",5,NA,NA
2138,2016,TRUE,75,2,0,10.5,0,"[5] Not employed",5,NA,NA
2138,2017,TRUE,76,2,0,10.5,0,"[5] Not employed",5,NA,NA
2138,2018,TRUE,77,2,0,10.5,0,"[5] Not employed",5,NA,NA
2138,2019,TRUE,78,2,0,10.5,0,"[5] Not employed",5,NA,NA
14526,2015,TRUE,46,4,1,11.5,26044.267578125,"[2] Employed part-time",2,"[35] Energy supply",35
14526,2016,TRUE,47,4,1,11.5,31649.3907470703,"[2] Employed part-time",2,"[35] Energy supply",35
14526,2017,TRUE,48,4,1,11.5,28485.4194335938,"[2] Employed part-time",2,"[35] Energy supply",35
14526,2018,TRUE,49,4,1,11.5,35917.9113769531,"[1] Employed full-time",1,"[35] Energy supply",35
14526,2019,TRUE,50,3,1,11.5,44963.9135742188,"[2] Employed part-time",2,"[35] Energy supply",35
29834,2015,FALSE,35,4,2,15,38608.765625,"[1] Employed full-time",1,"[46] Wholesale trade (excl. trade in motor vehicles and motorcycles)",46
29834,2016,FALSE,36,4,2,15,39508.1640625,"[1] Employed full-time",1,"[46] Wholesale trade (excl. trade in motor vehicles and motorcycles)",46
29834,2017,FALSE,37,4,2,15,37158.9140625,"[1] Employed full-time",1,"[46] Wholesale trade (excl. trade in motor vehicles and motorcycles)",46
29834,2018,FALSE,38,4,2,15,50835.4765625,"[1] Employed full-time",1,"[46] Wholesale trade (excl. trade in motor vehicles and motorcycles)",46
12335,2015,FALSE,30,2,0,18,36637.5546875,"[2] Employed part-time",2,"[62] Provision of information technology services",62
12335,2016,FALSE,31,2,0,18,37737.41796875,"[2] Employed part-time",2,"[62] Provision of information technology services",62
12335,2017,FALSE,32,2,0,18,35014.3125,"[2] Employed part-time",2,"[85] Education and teaching",85
12335,2018,FALSE,33,2,0,18,39447.3876953125,"[2] Employed part-time",2,"[85] Education and teaching",85
12335,2019,FALSE,34,2,0,18,51642.189453125,"[2] Employed part-time",2,"[62] Provision of information technology services",62
15591,2015,FALSE,50,4,2,18,42263.91796875,"[1] Employed full-time",1,"[85] Education and teaching",85
15591,2016,FALSE,51,4,2,18,61953.72265625,"[1] Employed full-time",1,"[85] Education and teaching",85
15591,2017,FALSE,52,4,2,18,52164.05859375,"[1] Employed full-time",1,"[85] Education and teaching",85
15591,2018,FALSE,53,4,2,18,68091.234375,"[1] Employed full-time",1,"[85] Education and teaching",85
15591,2019,FALSE,54,4,2,18,64828.6953125,"[1] Employed full-time",1,"[85] Education and teaching",85
23670,2015,TRUE,43,4,2,18,33614.18359375,"[1] Employed full-time",1,"[85] Education and teaching",85
23670,2016,TRUE,44,4,2,18,28095.35546875,"[2] Employed part-time",2,"[85] Education and teaching",85
23670,2017,TRUE,45,4,2,18,35108.15625,"[2] Employed part-time",2,"[85] Education and teaching",85
23670,2018,TRUE,46,4,2,18,40920.66796875,"[2] Employed part-time",2,"[85] Education and teaching",85
23670,2019,TRUE,47,4,2,18,41798.1796875,"[2] Employed part-time",2,"[85] Education and teaching",85
20427,2015,FALSE,54,6,2,18,101702.6328125,"[1] Employed full-time",1,"[94] Interest groups and church and other religious associations (excluding social services and sports)",94
20427,2016,FALSE,55,6,1,18,111062.7734375,"[1] Employed full-time",1,"[94] Interest groups and church and other religious associations (excluding social services and sports)",94
20427,2017,FALSE,56,6,1,18,94543.859375,"[1] Employed full-time",1,"[71] Architectural and engineering firms; technical, physical and chemical investigation",71
20427,2018,FALSE,57,6,1,18,98923.109375,"[1] Employed full-time",1,"[71] Architectural and engineering firms; technical, physical and chemical investigation",71
20427,2019,FALSE,58,6,0,18,109095.203125,"[1] Employed full-time",1,"[71] Architectural and engineering firms; technical, physical and chemical investigation",71
26381,2018,TRUE,17,6,1,NA,0,"[5] Not employed",5,NA,NA
26381,2019,TRUE,18,6,0,NA,0,"[5] Not employed",5,NA,NA
15869,2015,FALSE,73,2,0,10.5,0,"[5] Not employed",5,NA,NA
15869,2016,FALSE,74,2,0,10.5,0,"[5] Not employed",5,NA,NA
15869,2017,FALSE,75,2,0,10.5,0,"[5] Not employed",5,NA,NA
15869,2018,FALSE,76,2,0,10.5,0,"[5] Not employed",5,NA,NA
15869,2019,FALSE,77,2,0,10.5,0,"[5] Not employed",5,NA,NA
30463,2015,FALSE,54,2,1,10,34255.9035644531,"[1] Employed full-time",1,"[25] Manufacture of fabricated metal products",25
30463,2016,FALSE,55,2,1,10,29821.0302124023,"[1] Employed full-time",1,"[25] Manufacture of fabricated metal products",25
30463,2017,FALSE,56,2,1,10,30478.3508300781,"[1] Employed full-time",1,"[24] Metal production and processing",24
30463,2018,FALSE,57,2,0,10,31175.5656738281,"[1] Employed full-time",1,"[24] Metal production and processing",24
30463,2019,FALSE,58,2,0,10,36506.7670898438,"[1] Employed full-time",1,"[24] Metal production and processing",24
26514,2015,TRUE,63,2,0,10.5,0,"[5] Not employed",5,NA,NA
26514,2016,TRUE,64,2,0,10.5,0,"[5] Not employed",5,NA,NA
26514,2017,TRUE,65,2,0,10.5,0,"[5] Not employed",5,NA,NA
6547,2015,TRUE,75,2,0,18,0,"[5] Not employed",5,NA,NA
6547,2016,TRUE,76,2,0,18,0,"[5] Not employed",5,NA,NA
6547,2017,TRUE,77,2,0,18,0,"[5] Not employed",5,NA,NA
6547,2018,TRUE,78,2,0,18,0,"[5] Not employed",5,NA,NA
6547,2019,TRUE,79,2,0,18,0,"[5] Not employed",5,NA,NA
19372,2015,TRUE,18,2,0,11,7474.16796875,"[2] Employed part-time",2,"[85] Education and teaching",85
19372,2016,TRUE,19,2,0,11,22331.86328125,"[2] Employed part-time",2,"[85] Education and teaching",85
1621,2015,TRUE,65,2,0,10.5,0,"[5] Not employed",5,NA,NA
1621,2016,TRUE,66,2,0,10.5,0,"[5] Not employed",5,NA,NA
1621,2017,TRUE,67,2,0,10.5,0,"[5] Not employed",5,NA,NA
1621,2018,TRUE,68,2,0,10.5,0,"[5] Not employed",5,NA,NA
1621,2019,TRUE,69,1,0,10.5,0,"[5] Not employed",5,NA,NA
1148,2015,TRUE,26,4,0,18,2495.3291015625,"[4] Irregular employment or in marginal",4,"[56] Gastronomy",56
19036,2015,TRUE,58,2,0,10.5,12361.443359375,"[2] Employed part-time",2,"[84] Public administration and defense; compulsory social security",84
19036,2016,TRUE,59,2,0,10.5,12419.2138671875,"[2] Employed part-time",2,"[84] Public administration and defense; compulsory social security",84
19036,2017,TRUE,60,2,0,10.5,14206.9716796875,"[2] Employed part-time",2,"[84] Public administration and defense; compulsory social security",84
19036,2018,TRUE,61,2,0,10.5,9767.177734375,"[2] Employed part-time",2,"[84] Public administration and defense; compulsory social security",84
19036,2019,TRUE,62,2,0,10.5,9918.50390625,"[2] Employed part-time",2,"[85] Education and teaching",85
21804,2015,TRUE,36,4,2,10.5,4551.45751953125,"[2] Employed part-time",2,"[47] Retail trade (excluding motor vehicles and motorcycles)",47
21804,2016,TRUE,37,4,2,10.5,4467.1416015625,"[2] Employed part-time",2,"[10] Manufacture of food and animal feed products",10
21804,2017,TRUE,38,3,1,10.5,13584.095703125,"[2] Employed part-time",2,"[47] Retail trade (excluding motor vehicles and motorcycles)",47
21804,2018,TRUE,39,3,1,10.5,10559.353515625,"[1] Employed full-time",1,"[47] Retail trade (excluding motor vehicles and motorcycles)",47
30703,2015,TRUE,87,1,0,9,0,"[5] Not employed",5,NA,NA
30703,2016,TRUE,88,1,0,9,0,"[5] Not employed",5,NA,NA
30703,2017,TRUE,89,1,0,9,0,"[5] Not employed",5,NA,NA
30703,2018,TRUE,90,1,0,9,0,"[5] Not employed",5,NA,NA
1940,2015,TRUE,57,2,0,12,27955.029296875,"[2] Employed part-time",2,"[84] Public administration and defense; compulsory social security",84
1940,2016,TRUE,58,2,0,12,27777.64453125,"[2] Employed part-time",2,"[84] Public administration and defense; compulsory social security",84
1940,2017,TRUE,59,2,0,12,29957.08984375,"[2] Employed part-time",2,"[84] Public administration and defense; compulsory social security",84
